upper_OD_mm,taper_start_A_mm,Kt_peak,station_A_mm,station_U_mm,profile_OD_mm,local_Kt,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
102.0,275.0,2.0,440.0,-35.0,77.9461939147526,1.7214814125737776,LC4+,446.878926410021,0.12558451579004815,LC4+,670.3183896150315,-0.14667416430496028,False
102.0,275.0,2.0,450.0,-25.0,78.38875292783973,1.750871932737334,LC4+,444.0641002873683,0.132719352171212,LC4+,666.0961504310523,-0.14126511671049236,False
102.0,275.0,2.0,460.0,-15.0,78.84848466670346,1.7786240956376864,LC4+,440.51495442573906,0.14184545824492445,LC4+,660.7724316386087,-0.13434645180106486,False
102.0,275.0,2.0,470.0,-5.0,79.3244044012437,1.8047379012748346,LC4+,436.3245367027427,0.15281162916281654,LC4+,654.4868050541141,-0.12603280068769906,False
102.0,275.0,2.0,480.0,5.0,79.81552740136044,1.829213349648779,LC4+,431.5788584811904,0.16548804491988878,LC4+,647.3682877217859,-0.11642258224761282,False
102.0,275.0,2.0,490.0,15.0,80.32086893695363,1.852050440759519,LC4+,426.356723223653,0.17976326536345577,LC4+,639.5350848354796,-0.10560028126189969,False
102.0,275.0,2.0,500.0,25.0,80.83944427792323,1.873249174607055,LC4+,420.7297742925987,0.19554172472278153,LC4+,631.094661438898,-0.09363834785761294,False
102.0,275.0,2.0,510.0,35.0,81.3702686941692,1.892809551191387,LC4+,414.7627035874274,0.21274163672234137,LC4+,622.1440553811409,-0.08059878567902001,False
102.0,275.0,2.0,520.0,45.0,81.9123574555915,1.9107315705125145,LC4+,408.51357247462795,0.2312932394216607,LC4+,612.770358711942,-0.06653448250604399,False
102.0,275.0,2.0,530.0,55.0,82.46472583209008,1.927015232570438,LC4+,402.0342057770131,0.2511373230739158,LC4+,603.0513086655196,-0.051490326311093626,False
102.0,275.0,2.0,540.0,65.0,83.02638909356492,1.9416605373651574,LC4+,395.3706279705345,0.27222399544937037,LC4+,593.0559419558017,-0.03550414128954282,False
102.0,275.0,2.0,550.0,75.0,83.59636250991595,1.954667484896673,LC4+,388.56351799184034,0.29451164792718076,LC4+,582.8452769877607,-0.018607471684099153,False
102.0,275.0,2.0,560.0,85.0,84.17366135104315,1.966036075164984,LC4+,381.64866514236076,0.31796609274756227,LC4+,572.4729977135412,-0.0008262358494293132,False
102.0,275.0,2.0,570.0,95.0,84.75730088684648,1.975766308170091,LC4+,374.65741353955553,0.3425598475362728,LC4+,561.9861203093333,0.017818731332999382,True
102.0,275.0,2.0,580.0,105.0,85.34629638722589,1.9838581839119942,LC4+,367.61708652223047,0.36827154787208904,LC4+,551.4256297833457,0.03731123311177598,True
102.0,275.0,2.0,590.0,115.0,85.93966312208134,1.9903117023906929,LC4+,360.5513854986511,0.3950854725030084,LC4+,540.8270782479768,0.057639350923420096,True
102.0,275.0,2.0,600.0,125.0,86.5364163613128,1.9951268636061874,LC4+,353.48076007281884,0.4229911690140631,LC4+,530.221140109228,0.07879516060443259,True
102.0,275.0,2.0,610.0,135.0,87.13557137482022,1.9983036675584782,LC4+,346.4227480281316,0.4519831704560966,LC4+,519.6341220421973,0.10077451756247502,True
102.0,275.0,2.0,620.0,145.0,87.73614343250355,1.9998421142475649,LC4+,339.39228500789466,0.4820607957788423,LC4+,509.088427511842,0.12357690548111044,True
102.0,275.0,2.0,630.0,155.0,88.33714780426277,1.9997422036734471,LC4+,332.4019846118221,0.5132280289704096,LC4+,498.60297691773326,0.14720534469327262,True
102.0,275.0,2.0,640.0,165.0,88.93759975999782,1.9980039358361252,LC4+,325.4623902133582,0.5454934736706636,LC4+,488.19358532003724,0.17166635777285588,True
102.0,275.0,2.0,650.0,175.0,89.53651456960867,1.9946273107355994,LC4+,318.58220016534,0.5788703817694447,LC4+,477.87330024801,0.1969699912155365,True
102.0,275.0,2.0,660.0,185.0,90.13290750299528,1.9896123283718694,LC4+,311.7684682583514,0.613376756186844,LC4+,467.65270238752714,0.22312989335834943,True
102.0,275.0,2.0,670.0,195.0,90.72579383005761,1.9829589887449355,LC4+,305.026781372132,0.6490355297239985,LC4+,457.54017205819815,0.2501634499696843,True
102.0,275.0,2.0,680.0,205.0,91.31418882069562,1.9746672918547972,LC4+,298.3614162507164,0.6858748236310943,LC4+,447.54212437607464,0.2780919802743351,True
102.0,275.0,2.0,690.0,215.0,91.89710774480925,1.964737237701455,LC4+,291.77547726339236,0.7239282914305045,LC4+,437.6632158950886,0.30694099761199256,True
102.0,275.0,2.0,700.0,225.0,92.47356587229848,1.9531688262849083,LC4+,285.2710169062602,0.7632355556305441,LC4+,427.90652535939034,0.3367405405177879,True
102.0,275.0,2.0,710.0,235.0,93.04257847306326,1.9399620576051577,LC4+,278.8491406680976,0.803842747353845,LC4+,418.2737110021464,0.36752558182425377,True
102.0,275.0,2.0,720.0,245.0,93.60316081700356,1.925116931662203,LC4+,272.51009774017484,0.8458031616853556,LC4+,408.7651466102622,0.39933652549241017,True
102.0,275.0,2.0,730.0,255.0,94.15432817401933,1.9086334484560443,LC4+,266.2533589002527,0.8891780448427711,LC4+,399.3800383503789,0.43221980337980836,True
102.0,275.0,2.0,740.0,265.0,94.69509581401053,1.8905116079866813,LC4+,260.0776827513929,0.9340375332427715,LC4+,390.1165241270894,0.4662285871635057,True
102.0,275.0,2.0,750.0,275.0,95.22447900687712,1.8707514102541143,LC4+,253.98117134977613,0.980461769377706,LC4+,380.9717570246641,0.5014236343062268,True
102.0,275.0,2.0,760.0,285.0,95.74149302251907,1.849352855258343,LC4+,247.96131611436059,1.0285422253849257,LC4+,371.94197417154095,0.5378742914780346,True
102.0,275.0,2.0,770.0,295.0,96.24515313083631,1.8263159429993678,LC4+,242.0150347758881,1.078383272616887,LC4+,363.02255216383213,0.5756596844756254,True
102.0,275.0,2.0,780.0,305.0,96.73447460172883,1.8016406734771881,LC4+,236.1386999935402,1.1301040448421205,LC4+,354.20804999031026,0.6148701307484334,True
102.0,275.0,2.0,790.0,315.0,97.20847270509658,1.7753270466918045,LC4+,230.32816014411443,1.1838406545047597,LC4+,345.4922402161718,0.6556088195847873,True
102.0,275.0,2.0,800.0,325.0,97.6661627108395,1.7473750626432172,LC4+,224.5787526700293,1.2397488365208416,LC4+,336.868129005044,0.6979938164213668,True
102.0,275.0,2.0,810.0,335.0,98.10655988885757,1.7177847213314252,LC4+,218.88531025767924,1.2980071134415154,LC4+,328.3279653865189,0.7421604624102673,True
102.0,275.0,2.0,820.0,345.0,98.52867950905076,1.6865560227564296,LC4+,213.24216000522222,1.3588206008965664,LC4+,319.8632400078334,0.788264259394083,True
102.0,275.0,2.0,830.0,355.0,98.931536841319,1.6536889669182293,LC4+,207.64311562719374,1.4224256050130526,LC4+,311.4646734407907,0.8364843552915382,True
102.0,275.0,2.0,840.0,365.0,99.31414715556227,1.6191835538168253,LC4+,202.08146263067866,1.4890952067151058,LC4+,303.122193946018,0.8870277776554545,True
102.0,275.0,2.0,850.0,375.0,99.67552572168051,1.583039783452217,LC4+,196.54993628218762,1.559146085287154,LC4+,294.82490442328145,0.9401346067385712,True
102.0,275.0,2.0,860.0,385.0,100.01468780957372,1.5452576558244044,LC4+,191.04069206388152,1.6329469107649763,LC4+,286.5610380958222,0.996084337915927,True
102.0,275.0,2.0,870.0,395.0,100.33064868914181,1.505837170933388,LC4+,185.5452681902346,1.7109287394183914,LC4+,278.31790228535186,1.0552037626869715,True
102.0,275.0,2.0,880.0,405.0,100.62242363028477,1.4647783287791674,LC4+,180.05453961948783,1.793597990158971,LC4+,270.0818094292318,1.1178768063233018,True
102.0,275.0,2.0,890.0,415.0,100.88902790290254,1.4220811293617428,LC4+,174.5586628463006,1.8815527788666264,LC4+,261.8379942694509,1.1845569112149903,True
102.0,275.0,2.0,900.0,425.0,101.1294767768951,1.3777455726811139,LC4+,169.04701060116588,1.9755036673599178,LC4+,253.57051590174882,1.255782767037605,True
102.0,275.0,2.0,910.0,435.0,101.34278552216239,1.3317716587372808,LC4+,163.50809540759002,2.076300281928737,LC4+,245.26214311138511,1.3321984907398767,True
102.0,275.0,2.0,920.0,445.0,101.52796940860438,1.2841593875302437,LC4+,157.92948076052573,2.1849658314442086,LC4+,236.89422114078863,1.4145797953427266,True
102.0,275.0,2.0,930.0,455.0,101.68404370612102,1.2349087590600023,LC4+,152.29767849313035,2.302742398812656,LC4+,228.4465177396955,1.503868326203896,True
102.0,275.0,2.0,940.0,465.0,101.81002368461228,1.1840197733265574,LC4+,146.59803070357907,2.431151138838045,LC4+,219.89704605536866,1.601217298098557,True
102.0,275.0,2.0,950.0,475.0,101.9049246139781,1.1314924303299077,LC4+,140.81457444057702,2.572073430596939,LC4+,211.22186166086556,1.708053018292179,True
102.0,275.0,2.0,960.0,485.0,101.96776176411846,1.077326730070054,LC4+,134.92988723732034,2.727862005215364,LC4+,202.39483085598047,1.8261591345038952,True
102.0,275.0,2.0,970.0,495.0,101.99755040493332,1.0215226725469964,LC4+,128.92491162002787,2.901495790685199,LC4+,193.38736743004185,1.957794025542655,True
102.0,275.0,2.0,973.780356685791,498.78035668579105,102.0,1.0,LC4+,126.61923493678245,2.9725401930530877,LC4+,189.92885240517367,2.011654062858007,True
102.0,275.0,2.25,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
102.0,275.0,2.25,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
102.0,275.0,2.25,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
102.0,275.0,2.25,280.0,-195.0,74.00428017260549,1.0355206277013909,LC4+,316.5870153694959,0.5888206893543544,LC4+,474.88052305424384,0.20451349809236663,True
102.0,275.0,2.25,290.0,-185.0,74.03815227966193,1.105025923169919,LC4+,340.6338954067035,0.4766586848306382,LC4+,510.9508431100553,0.1194814681552352,True
102.0,275.0,2.25,300.0,-175.0,74.10495279409558,1.172483272059442,LC4+,363.2858114402385,0.3845847653831227,LC4+,544.9287171603577,0.04967857627454775,True
102.0,275.0,2.25,310.0,-165.0,74.20369698580642,1.2378926743699596,LC4+,384.3332187519793,0.30876014733610524,LC4+,576.4998281279688,-0.007805428394629055,False
102.0,275.0,2.25,320.0,-155.0,74.3334001246944,1.3012541301014724,LC4+,403.61380736766097,0.24624081440753565,LC4+,605.4207110514915,-0.05520245746705055,False
102.0,275.0,2.25,330.0,-145.0,74.4930774806595,1.3625676392539798,LC4+,421.013257109854,0.19473672504510553,LC4+,631.5198856647811,-0.09424863257017857,False
102.0,275.0,2.25,340.0,-135.0,74.68174432360165,1.4218332018274822,LC4+,436.4637262462351,0.1524439942031468,LC4+,654.6955893693529,-0.12631151135294938,False
102.0,275.0,2.25,350.0,-125.0,74.89841592342081,1.4790508178219792,LC4+,449.94045579692624,0.11792570221118637,LC4+,674.9106836953895,-0.15248044842306363,False
102.0,275.0,2.25,360.0,-115.0,75.14210755001697,1.5342204872374712,LC4+,461.4569774026721,0.0900257762514598,LC4+,692.1854661040081,-0.1736318833454804,False
102.0,275.0,2.25,370.0,-105.0,75.41183447329006,1.5873422100739583,LC4+,471.0594422789774,0.06780579021300315,LC4+,706.5891634184665,-0.19047725380803515,False
102.0,275.0,2.25,380.0,-95.0,75.70661196314005,1.6384159863314398,LC4+,478.8205574862013,0.05049792064221359,LC4+,718.2308362293021,-0.2035986605601775,False
102.0,275.0,2.25,390.0,-85.0,76.0254552894669,1.6874418160099163,LC4+,484.83354312915355,0.03746947200393502,LC4+,727.2503146937304,-0.21347576144963443,False
102.0,275.0,2.25,400.0,-75.0,76.36737972217057,1.7344196991093879,LC4+,489.20642989118045,0.028195807058152944,LC4+,733.8096448367708,-0.22050629338997563,False
102.0,275.0,2.25,410.0,-65.0,76.73140053115101,1.779349635629854,LC4+,492.0569172819746,0.02223946526038656,LC4+,738.0853759229624,-0.2250219030762879,False
102.0,275.0,2.25,420.0,-55.0,77.11653298630819,1.8222316255713151,LC4+,493.50792134171354,0.019233893211845654,LC4+,740.2618820125704,-0.22730048122309388,False
102.0,275.0,2.25,430.0,-45.0,77.52179235754207,1.8630656689337712,LC4+,493.68386364966767,0.018870651921779835,LC4+,740.5257954745017,-0.22757586096851168,False
102.0,275.0,2.25,440.0,-35.0,77.9461939147526,1.9018517657172218,LC4+,492.7076944603095,0.020889273001843955,LC4+,739.0615416904641,-0.22604550807547408,False
102.0,275.0,2.25,450.0,-25.0,78.38875292783973,1.9385899159216677,LC4+,490.69860161428056,0.025069153132392774,LC4+,736.0479024214205,-0.2228766658824003,False
102.0,275.0,2.25,460.0,-15.0,78.84848466670346,1.9732801195471081,LC4+,487.7703315353081,0.031223031578724525,LC4+,731.6554973029624,-0.21821130011526801,False
102.0,275.0,2.25,470.0,-5.0,79.3244044012437,2.0059223765935434,LC4+,484.03003612973987,0.03919170806411576,LC4+,726.04505419461,-0.21217010336292375,False
102.0,275.0,2.25,480.0,5.0,79.81552740136044,2.0365166870609737,LC4+,479.57755651151757,0.0488397406643859,LC4+,719.3663347672765,-0.20485575658047894,False
102.0,275.0,2.25,490.0,15.0,80.32086893695363,2.065063050949399,LC4+,474.5050581730889,0.060051924286372405,LC4+,711.7575872596334,-0.19635559881801856,False
102.0,275.0,2.25,500.0,25.0,80.83944427792323,2.091561468258819,LC4+,468.89693998367864,0.07273039576139784,LC4+,703.3454099755181,-0.1867438219012334,False
102.0,275.0,2.25,510.0,35.0,81.3702686941692,2.1160119389892333,LC4+,462.8299492580638,0.08679224584824419,LC4+,694.2449238870955,-0.17608328081484992,False
102.0,275.0,2.25,520.0,45.0,81.9123574555915,2.138414463140643,LC4+,456.3734456840071,0.10216754449003829,LC4+,684.5601685260108,-0.16442699079085243,False
102.0,275.0,2.25,530.0,55.0,82.46472583209008,2.1587690407130475,LC4+,449.58976717743735,0.11879770564591952,LC4+,674.3846507661561,-0.15181936695895848,False
102.0,275.0,2.25,540.0,65.0,83.02638909356492,2.177075671706447,LC4+,442.53466017685184,0.13663413346874154,LC4+,663.8019902652777,-0.13829725070361798,False
102.0,275.0,2.25,550.0,75.0,83.59636250991595,2.1933343561208414,LC4+,435.25774519525146,0.1556371036530555,LC4+,652.8866177928774,-0.12389075773419811,False
102.0,275.0,2.25,560.0,85.0,84.17366135104315,2.20754509395623,LC4+,427.8029955150347,0.17577484326502946,LC4+,641.704493272552,-0.10862397568244286,False
102.0,275.0,2.25,570.0,95.0,84.75730088684648,2.219707885212614,LC4+,420.2092127598538,0.19702277990620942,LC4+,630.3138191397809,-0.09251553332491502,False
102.0,275.0,2.25,580.0,105.0,85.34629638722589,2.2298227298899924,LC4+,412.5104878025526,0.219362937120668,LC4+,618.7657317038289,-0.07557905893568984,False
102.0,275.0,2.25,590.0,115.0,85.93966312208134,2.237889627988366,LC4+,404.7366392025434,0.24278345788279965,LC4+,607.1049588038153,-0.05782354153881886,False
102.0,275.0,2.25,600.0,125.0,86.5364163613128,2.2439085795077345,LC4+,396.9136242548436,0.26727824207173656,LC4+,595.3704363822656,-0.03925360574548287,False
102.0,275.0,2.25,610.0,135.0,87.13557137482022,2.247879584448098,LC4+,389.06391991939995,0.29284668725952145,LC4+,583.5958798790999,-0.01986970826713541,False
102.0,275.0,2.25,620.0,145.0,87.73614343250355,2.249802642809456,LC4+,381.2068725148721,0.31949352508165063,LC4+,571.810308772308,0.00033173803406816305,True
102.0,275.0,2.25,630.0,155.0,88.33714780426277,2.2496777545918087,LC4+,373.3590162215502,0.3472287480571281,LC4+,560.0385243323253,0.02135830866623878,True
102.0,275.0,2.25,640.0,165.0,88.93759975999782,2.2475049197951567,LC4+,365.5343612422797,0.3760676240956913,LC4+,548.3015418634195,0.0432215785059451,True
102.0,275.0,2.25,650.0,175.0,89.53651456960867,2.243284138419499,LC4+,357.74465300020813,0.4060307981729845,LC4+,536.6169795003124,0.06593719887998262,True
102.0,275.0,2.25,660.0,185.0,90.13290750299528,2.2370154104648368,LC4+,349.9996040746743,0.43714448286256413,LC4+,524.9994061120113,0.08952504201111577,True
102.0,275.0,2.25,670.0,195.0,90.72579383005761,2.2286987359311694,LC4+,342.307100744942,0.4694407416771429,LC4+,513.4606511174131,0.11400941582415558,True
102.0,275.0,2.25,680.0,205.0,91.31418882069562,2.2183341148184965,LC4+,334.6733860678176,0.5029578715831111,LC4+,502.0100791017265,0.1394193539370967,True
102.0,275.0,2.25,690.0,215.0,91.89710774480925,2.2059215471268185,LC4+,327.10322139196285,0.5377408937139836,LC4+,490.6548320879442,0.16578898767978623,True
102.0,275.0,2.25,700.0,225.0,92.47356587229848,2.1914610328561355,LC4+,319.6000281337613,0.5738421643363585,LC4+,479.4000422006422,0.19315800927819304,True
102.0,275.0,2.25,710.0,235.0,93.04257847306326,2.1749525720064473,LC4+,312.1660115255637,0.6113221216551585,LC4+,468.24901728834556,0.22157223802087578,True
102.0,275.0,2.25,720.0,245.0,93.60316081700356,2.156396164577754,LC4+,304.80226791073346,0.6502501882542164,LC4+,457.20340186610014,0.2510843044153901,True
102.0,275.0,2.25,730.0,255.0,94.15432817401933,2.1357918105700553,LC4+,297.5088770110825,0.6907058540685584,LC4+,446.2633155166237,0.2817544712090332,True
102.0,275.0,2.25,740.0,265.0,94.69509581401053,2.113139509983352,LC4+,290.28498043790404,0.7327799710519252,LC4+,435.42747065685614,0.3136516148995374,True
102.0,275.0,2.25,750.0,275.0,95.22447900687712,2.088439262817643,LC4+,283.12884756259496,0.7765762984953177,LC4+,424.69327134389243,0.34685439726881606,True
102.0,275.0,2.25,760.0,285.0,95.74149302251907,2.0616910690729284,LC4+,276.0379297096724,0.8222133477418803,LC4+,414.05689456450887,0.38145266389444,True
102.0,275.0,2.25,770.0,295.0,96.24515313083631,2.0328949287492097,LC4+,269.0089034854913,0.8698265874576478,LC4+,403.5133552282371,0.4175491160050022,True
102.0,275.0,2.25,780.0,305.0,96.73447460172883,2.0020508418464855,LC4+,262.03770391073607,0.9195710865003932,LC4+,393.0565558661041,0.4552613140864481,True
102.0,275.0,2.25,790.0,315.0,97.20847270509658,1.9691588083647558,LC4+,255.11954788372265,0.9716246919238636,LC4+,382.679321825584,0.4947240871841614,True
102.0,275.0,2.25,800.0,325.0,97.6661627108395,1.9342188283040214,LC4+,248.24894836398136,1.0261918663296972,LC4+,372.37342254597206,0.5360924420683719,True
102.0,275.0,2.25,810.0,335.0,98.10655988885757,1.8972309016642814,LC4+,241.41971953044188,1.0835083438019408,LC4+,362.1295792956627,0.5795450929817236,True
102.0,275.0,2.25,820.0,345.0,98.52867950905076,1.8581950284455369,LC4+,234.62497303438943,1.1438468100591934,LC4+,351.9374595515841,0.625288767864624,True
102.0,275.0,2.25,830.0,355.0,98.931536841319,1.8171112086477867,LC4+,227.8571053325265,1.2075238745174959,LC4+,341.7856579987899,0.6735634940013346,True
102.0,275.0,2.25,840.0,365.0,99.31414715556227,1.7739794422710315,LC4+,221.1077759482034,1.2749086857887466,LC4+,331.661663922305,0.7246491295840467,True
102.0,275.0,2.25,850.0,375.0,99.67552572168051,1.7287997293152713,LC4+,214.36787636722448,1.346433656591028,LC4+,321.5518145508368,0.7788734944599971,True
102.0,275.0,2.25,860.0,385.0,100.01468780957372,1.6815720697805054,LC4+,207.62748912677412,1.4226079220795085,LC4+,311.44123369016114,0.8366225731338357,True
102.0,275.0,2.25,870.0,395.0,100.33064868914181,1.632296463666735,LC4+,200.8758365002869,1.504034376475548,LC4+,301.31375475043035,0.8983534305420986,True
102.0,275.0,2.25,880.0,405.0,100.62242363028477,1.5809729109739592,LC4+,194.10121801642543,1.5914314456153211,LC4+,291.1518270246382,0.9646107182133381,True
102.0,275.0,2.25,890.0,415.0,100.88902790290254,1.5276014117021786,LC4+,187.29093587677724,1.685661202157346,LC4+,280.93640381516593,1.0360479889118643,True
102.0,275.0,2.25,900.0,425.0,101.1294767768951,1.4721819658513924,LC4+,180.4312071566113,1.7877660850731014,LC4+,270.6468107349169,1.1134555343430272,True
102.0,275.0,2.25,910.0,435.0,101.34278552216239,1.414714573421601,LC4+,173.5070614922731,1.8990174559690782,LC4+,260.26059223840963,1.1977971965729792,True
102.0,275.0,2.25,920.0,445.0,101.52796940860438,1.3551992344128048,LC4+,166.5022227910618,2.0209806906373755,LC4+,249.75333418659284,1.2902597151021573,True
