journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,support_span_mm,Fx_thrust_kN,My_kNm,Mz_kNm,RLy_kN,RRy_kN,RLz_kN,RRz_kN,RL_kN,RR_kN,Rmax_kN
22.0,15.0,26.0,524.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,15.0,26.0,524.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,15.0,26.0,524.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,15.0,26.0,524.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,15.0,26.0,524.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,15.0,26.0,524.780356685791,ultimate,LC5,120.0,13.31064,15.637078406916157,1.5972768,13.31064,-13.31064,-138.62813672430133,121.98983672430131,139.26569365375374,122.71386800696689,139.26569365375374
22.0,15.0,26.0,524.780356685791,ultimate,LC5,150.0,13.31064,15.637078406916157,1.5972768,10.648512,-10.648512,-112.56633937944106,95.92803937944105,113.06887975522552,96.51724999707429,113.06887975522552
22.0,15.0,26.0,524.780356685791,ultimate,LC5,180.0,13.31064,15.637078406916157,1.5972768,8.87376,-8.87376,-95.19180781620088,78.55350781620086,95.60451815606898,79.05312901313603,95.60451815606898
22.0,20.0,31.0,529.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
22.0,20.0,31.0,529.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
22.0,20.0,31.0,529.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
22.0,20.0,31.0,529.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC2A,120.0,6.255,7.379526131069622,0.7505999999999999,6.255,-6.255,-74.00605109224685,48.98605109224685,74.2699173506222,49.38378505756945,74.2699173506222
22.0,20.0,31.0,529.780356685791,limit,LC2A,150.0,6.255,7.379526131069622,0.7505999999999999,5.004,-5.004,-61.70684087379748,36.686840873797486,61.90940337803429,37.026535205165196,61.90940337803429
22.0,20.0,31.0,529.780356685791,limit,LC2A,180.0,6.255,7.379526131069622,0.7505999999999999,4.17,-4.17,-53.507367394831235,28.48736739483124,53.669612123858776,28.790953459170016,53.669612123858776
22.0,20.0,31.0,529.780356685791,limit,LC2B,120.0,6.255,-7.379526131069622,-0.7505999999999999,-6.255,6.255,48.98605109224685,-74.00605109224685,49.38378505756945,74.2699173506222,74.2699173506222
22.0,20.0,31.0,529.780356685791,limit,LC2B,150.0,6.255,-7.379526131069622,-0.7505999999999999,-5.004,5.004,36.686840873797486,-61.70684087379748,37.026535205165196,61.90940337803429,61.90940337803429
22.0,20.0,31.0,529.780356685791,limit,LC2B,180.0,6.255,-7.379526131069622,-0.7505999999999999,-4.17,4.17,28.48736739483124,-53.507367394831235,28.790953459170016,53.669612123858776,53.669612123858776
22.0,20.0,31.0,529.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
22.0,20.0,31.0,529.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
22.0,20.0,31.0,529.780356685791,limit,LC5,120.0,8.87376,10.469087737944106,1.0648512,8.87376,-8.87376,-92.78849781620089,81.6962978162009,93.21184980207569,82.17681359976785,93.21184980207569
22.0,20.0,31.0,529.780356685791,limit,LC5,150.0,8.87376,10.469087737944106,1.0648512,7.099008000000001,-7.099008000000001,-75.3400182529607,64.24781825296071,75.67373563489856,64.63882784247821,75.67373563489856
22.0,20.0,31.0,529.780356685791,limit,LC5,180.0,8.87376,10.469087737944106,1.0648512,5.915840000000001,-5.915840000000001,-63.707698544133926,52.61549854413392,63.981778786587704,52.9470287169484,63.981778786587704
22.0,20.0,31.0,529.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
22.0,20.0,31.0,529.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
22.0,20.0,31.0,529.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
22.0,20.0,31.0,529.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC2A,120.0,9.3825,11.069289196604434,1.1259,9.3825,-9.3825,-111.00907663837029,73.47907663837029,111.4048760259333,74.07567758635417,111.4048760259333
22.0,20.0,31.0,529.780356685791,ultimate,LC2A,150.0,9.3825,11.069289196604434,1.1259,7.505999999999999,-7.505999999999999,-92.56026131069623,55.03026131069623,92.86410506705144,55.539802807747805,92.86410506705144
22.0,20.0,31.0,529.780356685791,ultimate,LC2A,180.0,9.3825,11.069289196604434,1.1259,6.255,-6.255,-80.26105109224686,42.73105109224686,80.50441818578817,43.186430188755025,80.50441818578817
22.0,20.0,31.0,529.780356685791,ultimate,LC2B,120.0,9.3825,-11.069289196604434,-1.1259,-9.3825,9.3825,73.47907663837029,-111.00907663837029,74.07567758635417,111.4048760259333,111.4048760259333
22.0,20.0,31.0,529.780356685791,ultimate,LC2B,150.0,9.3825,-11.069289196604434,-1.1259,-7.505999999999999,7.505999999999999,55.03026131069623,-92.56026131069623,55.539802807747805,92.86410506705144,92.86410506705144
22.0,20.0,31.0,529.780356685791,ultimate,LC2B,180.0,9.3825,-11.069289196604434,-1.1259,-6.255,6.255,42.73105109224686,-80.26105109224686,43.186430188755025,80.50441818578817,80.50441818578817
22.0,20.0,31.0,529.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
22.0,20.0,31.0,529.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
22.0,20.0,31.0,529.780356685791,ultimate,LC5,120.0,13.31064,15.703631606916156,1.5972768,13.31064,-13.31064,-139.18274672430132,122.54444672430131,139.8177747031135,123.26522039965175,139.8177747031135
22.0,20.0,31.0,529.780356685791,ultimate,LC5,150.0,13.31064,15.703631606916156,1.5972768,10.648512,-10.648512,-113.01002737944106,96.37172737944104,113.51060345234784,96.95824176371728,113.51060345234784
22.0,20.0,31.0,529.780356685791,ultimate,LC5,180.0,13.31064,15.703631606916156,1.5972768,8.87376,-8.87376,-95.56154781620087,78.92324781620086,95.97266817988154,79.42054307542257,95.97266817988154
24.0,5.0,17.0,515.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,5.0,17.0,515.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,5.0,17.0,515.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,5.0,17.0,515.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC2A,120.0,6.255,7.291956131069623,0.7505999999999999,6.255,-6.255,-73.27630109224685,48.25630109224686,73.54278568807152,48.660000206592535,73.54278568807152
24.0,5.0,17.0,515.780356685791,limit,LC2A,150.0,6.255,7.291956131069623,0.7505999999999999,5.004,-5.004,-61.123040873797486,36.10304087379749,61.327531677542005,36.44817658450272,61.327531677542005
24.0,5.0,17.0,515.780356685791,limit,LC2A,180.0,6.255,7.291956131069623,0.7505999999999999,4.17,-4.17,-53.020867394831235,28.00086739483124,53.18459625963403,28.309671048299435,53.18459625963403
24.0,5.0,17.0,515.780356685791,limit,LC2B,120.0,6.255,-7.291956131069623,-0.7505999999999999,-6.255,6.255,48.25630109224686,-73.27630109224685,48.660000206592535,73.54278568807152,73.54278568807152
24.0,5.0,17.0,515.780356685791,limit,LC2B,150.0,6.255,-7.291956131069623,-0.7505999999999999,-5.004,5.004,36.10304087379749,-61.123040873797486,36.44817658450272,61.327531677542005,61.327531677542005
24.0,5.0,17.0,515.780356685791,limit,LC2B,180.0,6.255,-7.291956131069623,-0.7505999999999999,-4.17,4.17,28.00086739483124,-53.020867394831235,28.309671048299435,53.18459625963403,53.18459625963403
24.0,5.0,17.0,515.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,5.0,17.0,515.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,5.0,17.0,515.780356685791,limit,LC5,120.0,8.87376,10.344855097944105,1.0648512,8.87376,-8.87376,-91.75322581620088,80.66102581620089,92.18133251486633,81.1476721924876,92.18133251486633
24.0,5.0,17.0,515.780356685791,limit,LC5,150.0,8.87376,10.344855097944105,1.0648512,7.099008000000001,-7.099008000000001,-74.5118006529607,63.4196006529607,74.84921075823458,63.81568507479237,74.84921075823458
24.0,5.0,17.0,515.780356685791,limit,LC5,180.0,8.87376,10.344855097944105,1.0648512,5.915840000000001,-5.915840000000001,-63.01751721080059,51.925317210800586,63.29458616911204,52.261225878732155,63.29458616911204
24.0,5.0,17.0,515.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,5.0,17.0,515.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,5.0,17.0,515.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,5.0,17.0,515.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,120.0,9.3825,10.937934196604434,1.1259,9.3825,-9.3825,-109.9144516383703,72.3844516383703,110.31417853210729,72.9900003098888,110.31417853210729
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,150.0,9.3825,10.937934196604434,1.1259,7.505999999999999,-7.505999999999999,-91.68456131069624,54.15456131069624,91.99129751631301,54.67226487675408,91.99129751631301
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,180.0,9.3825,10.937934196604434,1.1259,6.255,-6.255,-79.53130109224686,42.00130109224686,79.77689438945106,42.46450657244915,79.77689438945106
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,120.0,9.3825,-10.937934196604434,-1.1259,-9.3825,9.3825,72.3844516383703,-109.9144516383703,72.9900003098888,110.31417853210729,110.31417853210729
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,150.0,9.3825,-10.937934196604434,-1.1259,-7.505999999999999,7.505999999999999,54.15456131069624,-91.68456131069624,54.67226487675408,91.99129751631301,91.99129751631301
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,180.0,9.3825,-10.937934196604434,-1.1259,-6.255,6.255,42.00130109224686,-79.53130109224686,42.46450657244915,79.77689438945106,79.77689438945106
24.0,5.0,17.0,515.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
24.0,5.0,17.0,515.780356685791,ultimate,LC5,120.0,13.31064,15.517282646916156,1.5972768,13.31064,-13.31064,-137.62983872430132,120.99153872430131,138.2719987722995,121.72150828873139,138.2719987722995
24.0,5.0,17.0,515.780356685791,ultimate,LC5,150.0,13.31064,15.517282646916156,1.5972768,10.648512,-10.648512,-111.76770097944105,95.12940097944103,112.27381613735186,95.72352761218853,112.27381613735186
24.0,5.0,17.0,515.780356685791,ultimate,LC5,180.0,13.31064,15.517282646916156,1.5972768,8.87376,-8.87376,-94.52627581620088,77.88797581620086,94.94187925366805,78.39183881809822,94.94187925366805
24.0,10.0,22.0,520.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,10.0,22.0,520.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,10.0,22.0,520.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
24.0,10.0,22.0,520.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC2A,120.0,6.255,7.3232311310696225,0.7505999999999999,6.255,-6.255,-73.53692609224686,48.516926092246855,73.8024696341293,48.91847444923588,73.8024696341293
24.0,10.0,22.0,520.780356685791,limit,LC2A,150.0,6.255,7.3232311310696225,0.7505999999999999,5.004,-5.004,-61.331540873797486,36.31154087379749,61.53533880587879,36.65471342991875,61.53533880587879
24.0,10.0,22.0,520.780356685791,limit,LC2A,180.0,6.255,7.3232311310696225,0.7505999999999999,4.17,-4.17,-53.19461739483123,28.174617394831238,53.35781310907037,28.481537271452307,53.35781310907037
24.0,10.0,22.0,520.780356685791,limit,LC2B,120.0,6.255,-7.3232311310696225,-0.7505999999999999,-6.255,6.255,48.516926092246855,-73.53692609224686,48.91847444923588,73.8024696341293,73.8024696341293
24.0,10.0,22.0,520.780356685791,limit,LC2B,150.0,6.255,-7.3232311310696225,-0.7505999999999999,-5.004,5.004,36.31154087379749,-61.331540873797486,36.65471342991875,61.53533880587879,61.53533880587879
24.0,10.0,22.0,520.780356685791,limit,LC2B,180.0,6.255,-7.3232311310696225,-0.7505999999999999,-4.17,4.17,28.174617394831238,-53.19461739483123,28.481537271452307,53.35781310907037,53.35781310907037
24.0,10.0,22.0,520.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
24.0,10.0,22.0,520.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
24.0,10.0,22.0,520.780356685791,limit,LC5,120.0,8.87376,10.389223897944106,1.0648512,8.87376,-8.87376,-92.12296581620089,81.0307658162009,92.54936221990143,81.5152048718372,92.54936221990143
24.0,10.0,22.0,520.780356685791,limit,LC5,150.0,8.87376,10.389223897944106,1.0648512,7.099008000000001,-7.099008000000001,-74.80759265296071,63.71539265296071,75.14367460482197,64.10964962862474,75.14367460482197
24.0,10.0,22.0,520.780356685791,limit,LC5,180.0,8.87376,10.389223897944106,1.0648512,5.915840000000001,-5.915840000000001,-63.264010544133924,52.17181054413392,63.5400046666184,52.50614229172243,63.5400046666184
24.0,10.0,22.0,520.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,10.0,22.0,520.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,10.0,22.0,520.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
24.0,10.0,22.0,520.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,10.0,22.0,520.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,10.0,22.0,520.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,120.0,9.3825,10.984846696604436,1.1259,9.3825,-9.3825,-110.3053891383703,72.7753891383703,110.70370445119396,73.37771167385384,110.70370445119396
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,150.0,9.3825,10.984846696604436,1.1259,7.505999999999999,-7.505999999999999,-91.99731131069625,54.467311310696246,92.3030082088182,54.98207014487813,92.3030082088182
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,180.0,9.3825,10.984846696604436,1.1259,6.255,-6.255,-79.79192609224687,42.26192609224687,80.03671966360557,42.72230590717847,80.03671966360557
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,120.0,9.3825,-10.984846696604436,-1.1259,-9.3825,9.3825,72.7753891383703,-110.3053891383703,73.37771167385384,110.70370445119396,110.70370445119396
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,150.0,9.3825,-10.984846696604436,-1.1259,-7.505999999999999,7.505999999999999,54.467311310696246,-91.99731131069625,54.98207014487813,92.3030082088182,92.3030082088182
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,180.0,9.3825,-10.984846696604436,-1.1259,-6.255,6.255,42.26192609224687,-79.79192609224687,42.72230590717847,80.03671966360557,80.03671966360557
24.0,10.0,22.0,520.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
24.0,10.0,22.0,520.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
