journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,brace_effective_arm_mm,Mx_kNm,brace_force_abs_kN
28.0,20.0,34.0,532.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
28.0,20.0,34.0,532.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
28.0,20.0,34.0,532.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
28.0,20.0,34.0,532.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
28.0,20.0,34.0,532.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
28.0,20.0,34.0,532.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
28.0,20.0,34.0,532.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
28.0,20.0,34.0,532.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
28.0,20.0,34.0,532.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
28.0,20.0,34.0,532.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
28.0,20.0,34.0,532.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
28.0,20.0,34.0,532.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
28.0,20.0,34.0,532.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
28.0,20.0,34.0,532.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
28.0,20.0,34.0,532.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
28.0,20.0,34.0,532.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
28.0,20.0,34.0,532.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
28.0,20.0,34.0,532.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
28.0,20.0,34.0,532.780356685791,limit,LC4+,150.0,11.195452174759497,74.63634783172998
28.0,20.0,34.0,532.780356685791,limit,LC4+,200.0,11.195452174759497,55.97726087379748
28.0,20.0,34.0,532.780356685791,limit,LC4+,250.0,11.195452174759497,44.78180869903799
28.0,20.0,34.0,532.780356685791,limit,LC4+,300.0,11.195452174759497,37.31817391586499
28.0,20.0,34.0,532.780356685791,limit,LC4-,150.0,-8.533324174759498,56.88882783172999
28.0,20.0,34.0,532.780356685791,limit,LC4-,200.0,-8.533324174759498,42.666620873797484
28.0,20.0,34.0,532.780356685791,limit,LC4-,250.0,-8.533324174759498,34.13329669903799
28.0,20.0,34.0,532.780356685791,limit,LC4-,300.0,-8.533324174759498,28.444413915864995
28.0,20.0,34.0,532.780356685791,limit,LC5,150.0,1.331064,8.87376
28.0,20.0,34.0,532.780356685791,limit,LC5,200.0,1.331064,6.65532
28.0,20.0,34.0,532.780356685791,limit,LC5,250.0,1.331064,5.324256
28.0,20.0,34.0,532.780356685791,limit,LC5,300.0,1.331064,4.43688
28.0,20.0,34.0,532.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
28.0,20.0,34.0,532.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
28.0,20.0,34.0,532.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
28.0,20.0,34.0,532.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
28.0,20.0,34.0,532.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC1,250.0,4.5036,18.0144
28.0,20.0,34.0,532.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
28.0,20.0,34.0,532.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
28.0,20.0,34.0,532.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
28.0,20.0,34.0,532.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
28.0,20.0,34.0,532.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
28.0,20.0,34.0,532.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
28.0,20.0,34.0,532.780356685791,ultimate,LC3,250.0,4.5036,18.0144
28.0,20.0,34.0,532.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
28.0,20.0,34.0,532.780356685791,ultimate,LC4+,150.0,16.793178262139246,111.95452174759498
28.0,20.0,34.0,532.780356685791,ultimate,LC4+,200.0,16.793178262139246,83.96589131069622
28.0,20.0,34.0,532.780356685791,ultimate,LC4+,250.0,16.793178262139246,67.17271304855699
28.0,20.0,34.0,532.780356685791,ultimate,LC4+,300.0,16.793178262139246,55.97726087379749
28.0,20.0,34.0,532.780356685791,ultimate,LC4-,150.0,-12.799986262139246,85.33324174759498
28.0,20.0,34.0,532.780356685791,ultimate,LC4-,200.0,-12.799986262139246,63.999931310696226
28.0,20.0,34.0,532.780356685791,ultimate,LC4-,250.0,-12.799986262139246,51.199945048556984
28.0,20.0,34.0,532.780356685791,ultimate,LC4-,300.0,-12.799986262139246,42.66662087379749
28.0,20.0,34.0,532.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
28.0,20.0,34.0,532.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
28.0,20.0,34.0,532.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
28.0,20.0,34.0,532.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
30.0,5.0,20.0,518.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
30.0,5.0,20.0,518.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
30.0,5.0,20.0,518.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
30.0,5.0,20.0,518.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
30.0,5.0,20.0,518.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
30.0,5.0,20.0,518.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
30.0,5.0,20.0,518.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
30.0,5.0,20.0,518.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
30.0,5.0,20.0,518.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
30.0,5.0,20.0,518.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
30.0,5.0,20.0,518.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
30.0,5.0,20.0,518.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
30.0,5.0,20.0,518.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
30.0,5.0,20.0,518.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
30.0,5.0,20.0,518.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
30.0,5.0,20.0,518.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
30.0,5.0,20.0,518.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
30.0,5.0,20.0,518.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
30.0,5.0,20.0,518.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
30.0,5.0,20.0,518.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
30.0,5.0,20.0,518.780356685791,limit,LC4+,150.0,11.078692174759496,73.85794783172997
30.0,5.0,20.0,518.780356685791,limit,LC4+,200.0,11.078692174759496,55.39346087379748
30.0,5.0,20.0,518.780356685791,limit,LC4+,250.0,11.078692174759496,44.314768699037984
30.0,5.0,20.0,518.780356685791,limit,LC4+,300.0,11.078692174759496,36.92897391586499
30.0,5.0,20.0,518.780356685791,limit,LC4-,150.0,-8.416564174759497,56.11042783172998
30.0,5.0,20.0,518.780356685791,limit,LC4-,200.0,-8.416564174759497,42.08282087379748
30.0,5.0,20.0,518.780356685791,limit,LC4-,250.0,-8.416564174759497,33.66625669903799
30.0,5.0,20.0,518.780356685791,limit,LC4-,300.0,-8.416564174759497,28.05521391586499
30.0,5.0,20.0,518.780356685791,limit,LC5,150.0,1.331064,8.87376
30.0,5.0,20.0,518.780356685791,limit,LC5,200.0,1.331064,6.65532
30.0,5.0,20.0,518.780356685791,limit,LC5,250.0,1.331064,5.324256
30.0,5.0,20.0,518.780356685791,limit,LC5,300.0,1.331064,4.43688
30.0,5.0,20.0,518.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
30.0,5.0,20.0,518.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
30.0,5.0,20.0,518.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
30.0,5.0,20.0,518.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
30.0,5.0,20.0,518.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC1,250.0,4.5036,18.0144
30.0,5.0,20.0,518.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
30.0,5.0,20.0,518.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
30.0,5.0,20.0,518.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
30.0,5.0,20.0,518.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
30.0,5.0,20.0,518.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
30.0,5.0,20.0,518.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
30.0,5.0,20.0,518.780356685791,ultimate,LC3,250.0,4.5036,18.0144
30.0,5.0,20.0,518.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
30.0,5.0,20.0,518.780356685791,ultimate,LC4+,150.0,16.618038262139248,110.78692174759499
30.0,5.0,20.0,518.780356685791,ultimate,LC4+,200.0,16.618038262139248,83.09019131069623
30.0,5.0,20.0,518.780356685791,ultimate,LC4+,250.0,16.618038262139248,66.47215304855699
30.0,5.0,20.0,518.780356685791,ultimate,LC4+,300.0,16.618038262139248,55.393460873797494
30.0,5.0,20.0,518.780356685791,ultimate,LC4-,150.0,-12.624846262139245,84.16564174759498
30.0,5.0,20.0,518.780356685791,ultimate,LC4-,200.0,-12.624846262139245,63.124231310696224
30.0,5.0,20.0,518.780356685791,ultimate,LC4-,250.0,-12.624846262139245,50.49938504855698
30.0,5.0,20.0,518.780356685791,ultimate,LC4-,300.0,-12.624846262139245,42.08282087379749
30.0,5.0,20.0,518.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
30.0,5.0,20.0,518.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
30.0,5.0,20.0,518.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
30.0,5.0,20.0,518.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
30.0,10.0,25.0,523.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
30.0,10.0,25.0,523.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
30.0,10.0,25.0,523.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
30.0,10.0,25.0,523.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
30.0,10.0,25.0,523.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
30.0,10.0,25.0,523.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
30.0,10.0,25.0,523.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
30.0,10.0,25.0,523.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
30.0,10.0,25.0,523.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
30.0,10.0,25.0,523.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
30.0,10.0,25.0,523.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
30.0,10.0,25.0,523.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
30.0,10.0,25.0,523.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
30.0,10.0,25.0,523.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
30.0,10.0,25.0,523.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
30.0,10.0,25.0,523.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
30.0,10.0,25.0,523.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
30.0,10.0,25.0,523.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
30.0,10.0,25.0,523.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
30.0,10.0,25.0,523.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
30.0,10.0,25.0,523.780356685791,limit,LC4+,150.0,11.120392174759496,74.13594783172998
30.0,10.0,25.0,523.780356685791,limit,LC4+,200.0,11.120392174759496,55.60196087379748
30.0,10.0,25.0,523.780356685791,limit,LC4+,250.0,11.120392174759496,44.481568699037986
30.0,10.0,25.0,523.780356685791,limit,LC4+,300.0,11.120392174759496,37.06797391586499
30.0,10.0,25.0,523.780356685791,limit,LC4-,150.0,-8.458264174759497,56.388427831729985
30.0,10.0,25.0,523.780356685791,limit,LC4-,200.0,-8.458264174759497,42.29132087379748
30.0,10.0,25.0,523.780356685791,limit,LC4-,250.0,-8.458264174759497,33.83305669903799
30.0,10.0,25.0,523.780356685791,limit,LC4-,300.0,-8.458264174759497,28.194213915864992
30.0,10.0,25.0,523.780356685791,limit,LC5,150.0,1.331064,8.87376
30.0,10.0,25.0,523.780356685791,limit,LC5,200.0,1.331064,6.65532
30.0,10.0,25.0,523.780356685791,limit,LC5,250.0,1.331064,5.324256
30.0,10.0,25.0,523.780356685791,limit,LC5,300.0,1.331064,4.43688
30.0,10.0,25.0,523.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
30.0,10.0,25.0,523.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
30.0,10.0,25.0,523.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
30.0,10.0,25.0,523.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
30.0,10.0,25.0,523.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC1,250.0,4.5036,18.0144
30.0,10.0,25.0,523.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
30.0,10.0,25.0,523.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
30.0,10.0,25.0,523.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
30.0,10.0,25.0,523.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
30.0,10.0,25.0,523.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
30.0,10.0,25.0,523.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
30.0,10.0,25.0,523.780356685791,ultimate,LC3,250.0,4.5036,18.0144
30.0,10.0,25.0,523.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
30.0,10.0,25.0,523.780356685791,ultimate,LC4+,150.0,16.680588262139246,111.20392174759498
30.0,10.0,25.0,523.780356685791,ultimate,LC4+,200.0,16.680588262139246,83.40294131069622
30.0,10.0,25.0,523.780356685791,ultimate,LC4+,250.0,16.680588262139246,66.72235304855698
30.0,10.0,25.0,523.780356685791,ultimate,LC4+,300.0,16.680588262139246,55.60196087379749
30.0,10.0,25.0,523.780356685791,ultimate,LC4-,150.0,-12.687396262139245,84.58264174759498
30.0,10.0,25.0,523.780356685791,ultimate,LC4-,200.0,-12.687396262139245,63.436981310696225
30.0,10.0,25.0,523.780356685791,ultimate,LC4-,250.0,-12.687396262139245,50.74958504855698
30.0,10.0,25.0,523.780356685791,ultimate,LC4-,300.0,-12.687396262139245,42.29132087379749
30.0,10.0,25.0,523.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
30.0,10.0,25.0,523.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
30.0,10.0,25.0,523.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
30.0,10.0,25.0,523.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
30.0,15.0,30.0,528.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
30.0,15.0,30.0,528.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
30.0,15.0,30.0,528.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
30.0,15.0,30.0,528.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
30.0,15.0,30.0,528.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
30.0,15.0,30.0,528.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
30.0,15.0,30.0,528.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
30.0,15.0,30.0,528.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
30.0,15.0,30.0,528.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
30.0,15.0,30.0,528.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
30.0,15.0,30.0,528.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
30.0,15.0,30.0,528.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
30.0,15.0,30.0,528.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
30.0,15.0,30.0,528.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
30.0,15.0,30.0,528.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
30.0,15.0,30.0,528.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
30.0,15.0,30.0,528.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
30.0,15.0,30.0,528.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
30.0,15.0,30.0,528.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
30.0,15.0,30.0,528.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
30.0,15.0,30.0,528.780356685791,limit,LC4+,150.0,11.162092174759497,74.41394783172998
30.0,15.0,30.0,528.780356685791,limit,LC4+,200.0,11.162092174759497,55.81046087379748
30.0,15.0,30.0,528.780356685791,limit,LC4+,250.0,11.162092174759497,44.64836869903799
30.0,15.0,30.0,528.780356685791,limit,LC4+,300.0,11.162092174759497,37.20697391586499
30.0,15.0,30.0,528.780356685791,limit,LC4-,150.0,-8.499964174759498,56.66642783172999
30.0,15.0,30.0,528.780356685791,limit,LC4-,200.0,-8.499964174759498,42.49982087379749
30.0,15.0,30.0,528.780356685791,limit,LC4-,250.0,-8.499964174759498,33.99985669903799
30.0,15.0,30.0,528.780356685791,limit,LC4-,300.0,-8.499964174759498,28.333213915864995
30.0,15.0,30.0,528.780356685791,limit,LC5,150.0,1.331064,8.87376
30.0,15.0,30.0,528.780356685791,limit,LC5,200.0,1.331064,6.65532
30.0,15.0,30.0,528.780356685791,limit,LC5,250.0,1.331064,5.324256
30.0,15.0,30.0,528.780356685791,limit,LC5,300.0,1.331064,4.43688
30.0,15.0,30.0,528.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
30.0,15.0,30.0,528.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
30.0,15.0,30.0,528.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
30.0,15.0,30.0,528.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
30.0,15.0,30.0,528.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC1,250.0,4.5036,18.0144
30.0,15.0,30.0,528.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
30.0,15.0,30.0,528.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
30.0,15.0,30.0,528.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
30.0,15.0,30.0,528.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
30.0,15.0,30.0,528.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
30.0,15.0,30.0,528.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
30.0,15.0,30.0,528.780356685791,ultimate,LC3,250.0,4.5036,18.0144
30.0,15.0,30.0,528.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
30.0,15.0,30.0,528.780356685791,ultimate,LC4+,150.0,16.743138262139247,111.62092174759499
30.0,15.0,30.0,528.780356685791,ultimate,LC4+,200.0,16.743138262139247,83.71569131069623
30.0,15.0,30.0,528.780356685791,ultimate,LC4+,250.0,16.743138262139247,66.97255304855699
30.0,15.0,30.0,528.780356685791,ultimate,LC4+,300.0,16.743138262139247,55.810460873797496
30.0,15.0,30.0,528.780356685791,ultimate,LC4-,150.0,-12.749946262139245,84.99964174759496
30.0,15.0,30.0,528.780356685791,ultimate,LC4-,200.0,-12.749946262139245,63.74973131069622
30.0,15.0,30.0,528.780356685791,ultimate,LC4-,250.0,-12.749946262139245,50.99978504855698
30.0,15.0,30.0,528.780356685791,ultimate,LC4-,300.0,-12.749946262139245,42.49982087379748
30.0,15.0,30.0,528.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
30.0,15.0,30.0,528.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
30.0,15.0,30.0,528.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
30.0,15.0,30.0,528.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
30.0,20.0,35.0,533.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
30.0,20.0,35.0,533.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
